name,modelDate,manufacturer,model,color,imageUrl,brand,description,mileageFromOdometer,sku,vehicleIdentificationNumber,offers,itemListElement
2019 Mercedes-Benz GLC,2019,Mercedes-Benz,GLC,White,//cdnblob.fastly.carvana.io/2002294280/post-large/normalized/zoomcrop/2002294280-edc-02.jpg,Mercedes-Benz,"Used 2019 Mercedes-Benz GLC GLC 300 4MATIC with 14386 miles - $38,590",14386,2002294280,WDC0G4KBXKF663037,"{'@type': 'Offer', 'price': 38590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2686880'}",
2020 Mercedes-Benz GLC,2020,Mercedes-Benz,GLC,Silver,//cdnblob.fastly.carvana.io/2002133689/post-large/normalized/zoomcrop/2002133689-edc-02.jpg,Mercedes-Benz,"Used 2020 Mercedes-Benz GLC GLC 300 with 9747 miles - $36,590",9747,2002133689,WDC0G8DB2LF740828,"{'@type': 'Offer', 'price': 36590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2592357'}",
2022 Jeep Grand Cherokee,2022,Jeep,Grand Cherokee,White,//cdnblob.fastly.carvana.io/2002247892/post-large/normalized/zoomcrop/2002247892-edc-02.jpg,Jeep,"Used 2022 Jeep Grand Cherokee Laredo X with 15239 miles - $38,590",15239,2002247892,1C4RJFAGXNC119912,"{'@type': 'Offer', 'price': 38590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2659633'}",
2022 Chrysler Pacifica,2022,Chrysler,Pacifica,Black,//cdnblob.fastly.carvana.io/2002266915/post-large/normalized/zoomcrop/2002266915-edc-02.jpg,Chrysler,"Used 2022 Chrysler Pacifica Limited with 21557 miles - $41,590",21557,2002266915,2C4RC1GG2NR135887,"{'@type': 'Offer', 'price': 41590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2676746'}",
2022 Hyundai Veloster,2022,Hyundai,Veloster,Red,//cdnblob.fastly.carvana.io/2002276516/post-large/normalized/zoomcrop/2002276516-edc-02.jpg,Hyundai,"Used 2022 Hyundai Veloster N with 7117 miles - $32,990",7117,2002276516,KMHT36AH1NU011810,"{'@type': 'Offer', 'price': 32990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2677899'}",
2022 Buick Enclave,2022,Buick,Enclave,White,//cdnblob.fastly.carvana.io/2002261558/post-large/2002261558-edc-02-search.jpg,Buick,"Used 2022 Buick Enclave Premium with 20350 miles - $38,395",20350,2002261558,5GAERCKW6NJ131693,"{'@type': 'Offer', 'price': 38395, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2684645'}",
2020 Ford Mustang,2020,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002321674/post-large/normalized/zoomcrop/2002321674-edc-02.jpg,Ford,"Used 2020 Ford Mustang GT Premium with 21226 miles - $40,990",21226,2002321674,1FA6P8CF7L5171541,"{'@type': 'Offer', 'price': 40990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2704119'}",
2020 Volkswagen Passat,2020,Volkswagen,Passat,Blue,//cdnblob.fastly.carvana.io/2002265363/post-large/normalized/zoomcrop/2002265363-edc-02.jpg,Volkswagen,"Used 2020 Volkswagen Passat S with 19870 miles - $24,590",19870,2002265363,1VWAA7A37LC001620,"{'@type': 'Offer', 'price': 24590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2671507'}",
2022 Ford Explorer,2022,Ford,Explorer,Silver,//cdnblob.fastly.carvana.io/2002303406/post-large/2002303406-edc-02-search.jpg,Ford,"Used 2022 Ford Explorer XLT with 28177 miles - $37,395",28177,2002303406,1FMSK8DHXNGB01655,"{'@type': 'Offer', 'price': 37395, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2702242'}",
2019 Mercedes-Benz E-Class,2019,Mercedes-Benz,E-Class,Black,//cdnblob.fastly.carvana.io/2002291518/post-large/normalized/zoomcrop/2002291518-edc-02.jpg,Mercedes-Benz,"Used 2019 Mercedes-Benz E-Class E 450 with 18904 miles - $48,990",18904,2002291518,WDD1J6HB0KF112667,"{'@type': 'Offer', 'price': 48990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2690682'}",
2022 MAZDA CX-30,2022,MAZDA,CX-30,Blue,//cdnblob.fastly.carvana.io/2002326474/post-large/normalized/zoomcrop/2002326474-edc-02.jpg,MAZDA,"Used 2022 MAZDA CX-30 2.5 Turbo with 4110 miles - $31,990",4110,2002326474,3MVDMBAY7NM450396,"{'@type': 'Offer', 'price': 31990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2708835'}",
2020 Mercedes-Benz CLA,2020,Mercedes-Benz,CLA,Gray,//cdnblob.fastly.carvana.io/2002299724/post-large/normalized/zoomcrop/2002299724-edc-02.jpg,Mercedes-Benz,"Used 2020 Mercedes-Benz CLA CLA 250 with 22830 miles - $36,990",22830,2002299724,W1K5J4GB7LN124328,"{'@type': 'Offer', 'price': 36990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2694884'}",
2022 Honda Ridgeline,2022,Honda,Ridgeline,Black,//cdnblob.fastly.carvana.io/2002268489/post-large/normalized/zoomcrop/2002268489-edc-02.jpg,Honda,"Used 2022 Honda Ridgeline RTL 5 ft with 140 miles - $40,590",140,2002268489,5FPYK3F56NB036888,"{'@type': 'Offer', 'price': 40590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2671309'}",
2018 Jeep Wrangler Unlimited,2018,Jeep,Wrangler Unlimited,Gray,//cdnblob.fastly.carvana.io/2002246575/post-large/normalized/zoomcrop/2002246575-edc-02.jpg,Jeep,"Used 2018 Jeep Wrangler Unlimited All New Sport with 27084 miles - $33,590",27084,2002246575,1C4HJXDG0JW170213,"{'@type': 'Offer', 'price': 33590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2662216'}",
2019 Ford Mustang,2019,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002321713/post-large/normalized/zoomcrop/2002321713-edc-02.jpg,Ford,"Used 2019 Ford Mustang GT with 16561 miles - $38,590",16561,2002321713,1FA6P8CF4K5158065,"{'@type': 'Offer', 'price': 38590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2705935'}",
2019 Genesis G70,2019,Genesis,G70,Black,//cdnblob.fastly.carvana.io/2002303257/post-large/normalized/zoomcrop/2002303257-edc-02.jpg,Genesis,"Used 2019 Genesis G70 3.3T Advanced with 12460 miles - $38,990",12460,2002303257,KMTG74LE6KU031985,"{'@type': 'Offer', 'price': 38990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2692470'}",
2022 Dodge Charger,2022,Dodge,Charger,White,//cdnblob.fastly.carvana.io/2002308380/post-large/2002308380-edc-02-search.jpg,Dodge,"Used 2022 Dodge Charger GT with 28172 miles - $33,791",28172,2002308380,2C3CDXHG7NH152232,"{'@type': 'Offer', 'price': 33791, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2702250'}",
2022 Nissan Frontier Crew Cab,2022,Nissan,Frontier Crew Cab,White,//cdnblob.fastly.carvana.io/2002250969/post-large/normalized/zoomcrop/2002250969-edc-02.jpg,Nissan,"Used 2022 Nissan Frontier Crew Cab SV 5 ft with 11167 miles - $32,590",11167,2002250969,1N6ED1EJ9NN672809,"{'@type': 'Offer', 'price': 32590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2666482'}",
2022 Ford Mustang,2022,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002310333/post-large/2002310333-edc-02-search.jpg,Ford,"Used 2022 Ford Mustang EcoBoost Premium with 25430 miles - $29,399",25430,2002310333,1FA6P8TH6N5107642,"{'@type': 'Offer', 'price': 29399, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2699453'}",
2018 Mercedes-Benz C-Class,2018,Mercedes-Benz,C-Class,Gray,//cdnblob.fastly.carvana.io/2002310091/post-large/normalized/zoomcrop/2002310091-edc-02.jpg,Mercedes-Benz,"Used 2018 Mercedes-Benz C-Class C 350e Plug-In Hybrid with 23835 miles - $31,590",23835,2002310091,55SWF4HB8JU270732,"{'@type': 'Offer', 'price': 31590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2696365'}",
2022 Lexus ES,2022,Lexus,ES,Gray,//cdnblob.fastly.carvana.io/2002327013/post-large/normalized/zoomcrop/2002327013-edc-02.jpg,Lexus,"Used 2022 Lexus ES ES 300h with 7496 miles - $45,990",7496,2002327013,58ADA1C11NU018942,"{'@type': 'Offer', 'price': 45990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2705953'}",
2021 Nissan Sentra,2021,Nissan,Sentra,White,//cdnblob.fastly.carvana.io/2002323824/post-large/normalized/zoomcrop/2002323824-edc-02.jpg,Nissan,"Used 2021 Nissan Sentra SR with 25188 miles - $25,990",25188,2002323824,3N1AB8DV9MY252671,"{'@type': 'Offer', 'price': 25990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2705948'}",
2018 Mercedes-Benz CLA,2018,Mercedes-Benz,CLA,Blue,//cdnblob.fastly.carvana.io/2002309795/post-large/normalized/zoomcrop/2002309795-edc-02.jpg,Mercedes-Benz,"Used 2018 Mercedes-Benz CLA CLA 250 4MATIC with 27952 miles - $29,590",27952,2002309795,WDDSJ4GB9JN638553,"{'@type': 'Offer', 'price': 29590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2697397'}",
2022 BMW 2 Series,2022,BMW,2 Series,Gray,//cdnblob.fastly.carvana.io/2002295791/post-large/normalized/zoomcrop/2002295791-edc-02.jpg,BMW,"Used 2022 BMW 2 Series 230i with 11931 miles - $42,990",11931,2002295791,3MW23CM04N8C38794,"{'@type': 'Offer', 'price': 42990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2696279'}",
2022 BMW 2 Series,2022,BMW,2 Series,Gray,//cdnblob.fastly.carvana.io/2002295791/post-large/normalized/zoomcrop/2002295791-edc-02.jpg,BMW,"Used 2022 BMW 2 Series 230i with 11931 miles - $42,990",11931,2002295791,3MW23CM04N8C38794,"{'@type': 'Offer', 'price': 42990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2696279'}",
2018 Volkswagen Tiguan,2018,Volkswagen,Tiguan,Gray,//cdnblob.fastly.carvana.io/2002305176/post-large/normalized/zoomcrop/2002305176-edc-02.jpg,Volkswagen,"Used 2018 Volkswagen Tiguan 2.0T SE with 28820 miles - $25,990",28820,2002305176,3VV3B7AX8JM201222,"{'@type': 'Offer', 'price': 25990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2704020'}",
2020 Chevrolet Silverado 1500 Crew Cab,2020,Chevrolet,Silverado 1500 Crew Cab,Red,//cdnblob.fastly.carvana.io/2002296147/post-large/normalized/zoomcrop/2002296147-edc-02.jpg,Chevrolet,"Used 2020 Chevrolet Silverado 1500 Crew Cab LT 5 3/4 ft with 29122 miles - $37,590",29122,2002296147,3GCPWCEK1LG336197,"{'@type': 'Offer', 'price': 37590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2691702'}",
2018 Hyundai Sonata,2018,Hyundai,Sonata,Gray,//cdnblob.fastly.carvana.io/2002301588/post-large/normalized/zoomcrop/2002301588-edc-02.jpg,Hyundai,"Used 2018 Hyundai Sonata Limited with 28235 miles - $23,590",28235,2002301588,5NPE34AF0JH678548,"{'@type': 'Offer', 'price': 23590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2696197'}",
2018 Ford Mustang,2018,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002301434/post-large/normalized/zoomcrop/2002301434-edc-02.jpg,Ford,"Used 2018 Ford Mustang EcoBoost with 22171 miles - $26,990",22171,2002301434,1FA6P8TH1J5108823,"{'@type': 'Offer', 'price': 26990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2696297'}",
2022 Ford Explorer,2022,Ford,Explorer,Gray,//cdnblob.fastly.carvana.io/2002306739/post-large/2002306739-edc-02-search.jpg,Ford,"Used 2022 Ford Explorer XLT with 25987 miles - $36,999",25987,2002306739,1FMSK7DH8NGB05701,"{'@type': 'Offer', 'price': 36999, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2699015'}",
2020 Mercedes-Benz GLC,2020,Mercedes-Benz,GLC,Gray,//cdnblob.fastly.carvana.io/2002306455/post-large/normalized/zoomcrop/2002306455-edc-02.jpg,Mercedes-Benz,"Used 2020 Mercedes-Benz GLC GLC 300 with 8543 miles - $39,990",8543,2002306455,WDC0G8DB4LF690059,"{'@type': 'Offer', 'price': 39990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2696326'}",
2022 Ford Mustang,2022,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002290463/post-large/2002290463-edc-02-search.jpg,Ford,"Used 2022 Ford Mustang GT Premium with 20639 miles - $41,995",20639,2002290463,1FA6P8CF7N5105042,"{'@type': 'Offer', 'price': 41995, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2697929'}",
2023 MINI Hardtop 2 Door,2023,MINI,Hardtop 2 Door,Red,//cdnblob.fastly.carvana.io/2002285361/post-large/normalized/zoomcrop/2002285361-edc-02.jpg,MINI,"Used 2023 MINI Hardtop 2 Door Cooper SE with 703 miles - $33,590",703,2002285361,WMW13DJ05P2S90684,"{'@type': 'Offer', 'price': 33590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2681899'}",
2022 Toyota Tacoma Double Cab,2022,Toyota,Tacoma Double Cab,White,//cdnblob.fastly.carvana.io/2002281770/post-large/normalized/zoomcrop/2002281770-edc-02.jpg,Toyota,"Used 2022 Toyota Tacoma Double Cab TRD Off-Road 6 ft with 3391 miles - $46,590",3391,2002281770,3TMDZ5BN2NM138706,"{'@type': 'Offer', 'price': 46590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2680693'}",
2022 Volkswagen Tiguan,2022,Volkswagen,Tiguan,Black,//cdnblob.fastly.carvana.io/2002255040/post-large/normalized/zoomcrop/2002255040-edc-02.jpg,Volkswagen,"Used 2022 Volkswagen Tiguan SEL R-Line 4MOTION with 12167 miles - $36,990",12167,2002255040,3VV4B7AX9NM023671,"{'@type': 'Offer', 'price': 36990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2665619'}",
2019 Honda HR-V,2019,Honda,HR-V,Red,//cdnblob.fastly.carvana.io/2002300847/post-large/normalized/zoomcrop/2002300847-edc-02.jpg,Honda,"Used 2019 Honda HR-V Sport with 10325 miles - $25,990",10325,2002300847,3CZRU5H11KG712810,"{'@type': 'Offer', 'price': 25990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2704065'}",
2022 Chrysler Pacifica,2022,Chrysler,Pacifica,Black,//cdnblob.fastly.carvana.io/2002295122/post-large/2002295122-edc-02-search.jpg,Chrysler,"Used 2022 Chrysler Pacifica Touring L with 23818 miles - $35,595",23818,2002295122,2C4RC1BG5NR138483,"{'@type': 'Offer', 'price': 35595, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2697342'}",
2018 Mitsubishi Outlander,2018,Mitsubishi,Outlander,Black,//cdnblob.fastly.carvana.io/2002309139/post-large/normalized/zoomcrop/2002309139-edc-02.jpg,Mitsubishi,"Used 2018 Mitsubishi Outlander ES with 21080 miles - $23,990",21080,2002309139,JA4AD2A3XJJ004849,"{'@type': 'Offer', 'price': 23990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2696313'}",
2020 BMW X3,2020,BMW,X3,Black,//cdnblob.fastly.carvana.io/2002288655/post-large/normalized/zoomcrop/2002288655-edc-02.jpg,BMW,"Used 2020 BMW X3 sDrive30i with 29432 miles - $34,990",29432,2002288655,5UXTY3C02L9B34111,"{'@type': 'Offer', 'price': 34990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2705925'}",
2020 BMW 7 Series,2020,BMW,7 Series,Black,//cdnblob.fastly.carvana.io/2002314546/post-large/normalized/zoomcrop/2002314546-edc-02.jpg,BMW,"Used 2020 BMW 7 Series 740i with 22868 miles - $51,590",22868,2002314546,WBA7T2C06LGL17335,"{'@type': 'Offer', 'price': 51590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2704726'}",
2018 Volkswagen Passat,2018,Volkswagen,Passat,White,//cdnblob.fastly.carvana.io/2002316752/post-large/normalized/zoomcrop/2002316752-edc-02.jpg,Volkswagen,"Used 2018 Volkswagen Passat 2.0T SEL Premium with 23913 miles - $25,590",23913,2002316752,1VWCA7A30JC011170,"{'@type': 'Offer', 'price': 25590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2704006'}",
2022 Chrysler Pacifica,2022,Chrysler,Pacifica,White,//cdnblob.fastly.carvana.io/2002273724/post-large/2002273724-edc-02-search.jpg,Chrysler,"Used 2022 Chrysler Pacifica Touring L with 20327 miles - $35,995",20327,2002273724,2C4RC1BGXNR141282,"{'@type': 'Offer', 'price': 35995, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2695869'}",
2019 Chevrolet Colorado Crew Cab,2019,Chevrolet,Colorado Crew Cab,Silver,//cdnblob.fastly.carvana.io/2002313442/post-large/normalized/zoomcrop/2002313442-edc-02.jpg,Chevrolet,"Used 2019 Chevrolet Colorado Crew Cab Work Truck 5 ft with 27029 miles - $29,990",27029,2002313442,1GCGSBEN7K1340428,"{'@type': 'Offer', 'price': 29990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2697488'}",
2020 Ford Mustang,2020,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002262442/post-large/normalized/zoomcrop/2002262442-edc-02.jpg,Ford,"Used 2020 Ford Mustang EcoBoost with 22490 miles - $28,590",22490,2002262442,1FA6P8TH8L5130482,"{'@type': 'Offer', 'price': 28590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2672857'}",
2018 Maserati Ghibli,2018,Maserati,Ghibli,Gray,//cdnblob.fastly.carvana.io/2002257083/post-large/normalized/zoomcrop/2002257083-edc-02.jpg,Maserati,"Used 2018 Maserati Ghibli GranLusso with 10639 miles - $40,990",10639,2002257083,ZAM57XSL0J1269494,"{'@type': 'Offer', 'price': 40990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2669396'}",
2021 Mercedes-Benz C-Class,2021,Mercedes-Benz,C-Class,White,//cdnblob.fastly.carvana.io/2002291773/post-large/normalized/zoomcrop/2002291773-edc-02.jpg,Mercedes-Benz,"Used 2021 Mercedes-Benz C-Class C 300 with 2692 miles - $40,990",2692,2002291773,W1KWF8DBXMR649105,"{'@type': 'Offer', 'price': 40990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2685993'}",
2019 Alfa Romeo Stelvio,2019,Alfa Romeo,Stelvio,Black,//cdnblob.fastly.carvana.io/2002235947/post-large/normalized/zoomcrop/2002235947-edc-02.jpg,Alfa Romeo,"Used 2019 Alfa Romeo Stelvio base with 26577 miles - $28,590",26577,2002235947,ZASPAJAN1K7C38372,"{'@type': 'Offer', 'price': 28590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2651357'}",
2023 Kia Sportage,2023,Kia,Sportage,Blue,//cdnblob.fastly.carvana.io/2001989905/post-large/normalized/zoomcrop/2001989905-edc-02.jpg,Kia,"Used 2023 Kia Sportage SX Prestige with 4747 miles - $36,990",4747,2001989905,5XYK53AF7PG013685,"{'@type': 'Offer', 'price': 36990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2492141'}",
2022 BMW X3,2022,BMW,X3,Black,//cdnblob.fastly.carvana.io/2002279264/post-large/normalized/zoomcrop/2002279264-edc-02.jpg,BMW,"Used 2022 BMW X3 xDrive30i with 3507 miles - $49,590",3507,2002279264,WBX57DP08NN171123,"{'@type': 'Offer', 'price': 49590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2686696'}",
2019 BMW 5 Series,2019,BMW,5 Series,White,//cdnblob.fastly.carvana.io/2002285365/post-large/normalized/zoomcrop/2002285365-edc-02.jpg,BMW,"Used 2019 BMW 5 Series 530e iPerformance with 16384 miles - $35,590",16384,2002285365,WBAJA9C53KB393946,"{'@type': 'Offer', 'price': 35590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2681903'}",
2021 Jaguar F-PACE,2021,Jaguar,F-PACE,White,//cdnblob.fastly.carvana.io/2002241734/post-large/normalized/zoomcrop/2002241734-edc-02.jpg,Jaguar,"Used 2021 Jaguar F-PACE P250 with 9928 miles - $46,590",9928,2002241734,SADCK2EX0MA680429,"{'@type': 'Offer', 'price': 46590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2658513'}",
